work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
2021,Senior,Full-time,Data Engineer,250000,North America,hybrid,North America,Large
2022,Director,Full-time,Research Scientist,84053,Europe,onsite,Europe,Large
2022,Intermediate,Full-time,Data Scientist,131752,Europe,remote,Europe,Medium
2022,Senior,Full-time,Data Analyst,48000,South America,remote,North America,Small
2022,Director,Full-time,Data Scientist,260500,North America,onsite,North America,Medium
2022,Director,Full-time,Data Scientist,175100,North America,onsite,North America,Medium
2022,Junior,Full-time,Data Analyst,55000,North America,remote,North America,Small
2022,Intermediate,Full-time,Data Analyst,130000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,77119,Europe,remote,Europe,Large
2022,Junior,Full-time,Data Scientist,52008,Europe,hybrid,Europe,Small
2022,Intermediate,Freelance,Machine Learning Engineer,30523,Asia,remote,Asia,Small
2022,Senior,Full-time,Data Engineer,206699,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,99100,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,200000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,54000,North America,onsite,North America,Medium
2022,Junior,Full-time,Data Analyst,130000,North America,hybrid,North America,Large
2022,Senior,Full-time,Data Engineer,100000,North America,onsite,North America,Large
2022,Senior,Full-time,Data Engineer,80000,North America,onsite,North America,Large
2022,Senior,Full-time,Data Scientist,100000,North America,onsite,North America,Large
2022,Senior,Full-time,Other,221300,North America,remote,North America,Large
2022,Senior,Full-time,Other,148700,North America,remote,North America,Large
2022,Junior,Full-time,Machine Learning Engineer,30000,Europe,remote,Europe,Large
2022,Junior,Full-time,Data Analyst,28368,Europe,hybrid,Europe,Medium
2022,Intermediate,Full-time,Data Engineer,91118,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Engineer,61566,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Scientist,60938,Europe,remote,Europe,Small
2022,Senior,Full-time,Data Scientist,249260,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,185400,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Scientist,80036,Europe,hybrid,Europe,Medium
2022,Senior,Full-time,Data Analyst,128875,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,93700,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,100000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,136260,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,109280,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,160000,North America,remote,North America,Large
2022,Senior,Full-time,Data Scientist,92000,North America,remote,North America,Large
2022,Intermediate,Full-time,Data Engineer,135446,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Engineer,104663,Europe,onsite,Europe,Medium
2022,Junior,Full-time,Data Engineer,129000,North America,remote,North America,Large
2022,Junior,Full-time,Data Engineer,86000,North America,remote,North America,Large
2020,Junior,Full-time,Data Engineer,13493,Asia,remote,Asia,Large
2022,Senior,Full-time,Data Analyst,100000,North America,remote,North America,Large
2022,Intermediate,Full-time,Data Scientist,25000,Other,hybrid,Other,Medium
2022,Intermediate,Full-time,Data Analyst,65257,Asia,hybrid,Asia,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,200000,North America,remote,North America,Medium
2022,Junior,Full-time,Machine Learning Engineer,180000,North America,remote,North America,Large
2022,Intermediate,Full-time,Data Scientist,153000,North America,remote,North America,Large
2022,Senior,Full-time,Data Analyst,150075,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,110925,North America,remote,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,22800,Africa,remote,Africa,Medium
2020,Junior,Full-time,Data Analyst,22809,Europe,remote,Europe,Medium
2022,Junior,Full-time,Data Analyst,15000,Asia,onsite,Asia,Large
2022,Senior,Full-time,Data Scientist,133766,Oceania,remote,Oceania,Large
2022,Junior,Full-time,Machine Learning Engineer,83000,North America,onsite,North America,Large
2022,Senior,Full-time,Data Scientist,186000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,148800,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,112900,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,90320,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,240000,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,160000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,300000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,200000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,65666,Europe,hybrid,Europe,Small
2022,Intermediate,Full-time,Machine Learning Engineer,200000,Asia,remote,North America,Large
2022,Intermediate,Full-time,Machine Learning Engineer,116976,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,92350,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,120000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,112900,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,90320,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,145000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,105400,North America,remote,North America,Medium
2020,Junior,Full-time,Data Scientist,49268,Europe,onsite,Europe,Small
2022,Senior,Full-time,Data Scientist,215300,North America,remote,North America,Large
2022,Senior,Full-time,Data Scientist,158200,North America,remote,North America,Large
2022,Senior,Full-time,Data Engineer,209100,North America,remote,North America,Large
2022,Senior,Full-time,Data Engineer,154600,North America,remote,North America,Large
2022,Senior,Full-time,Data Analyst,115934,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,81666,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,155000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,84053,Europe,remote,Europe,Medium
2022,Senior,Full-time,Data Analyst,164000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,132000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,123000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Engineer,52533,Europe,onsite,Europe,Medium
2022,Director,Full-time,Data Engineer,115222,North America,remote,North America,Small
2022,Senior,Full-time,Data Engineer,165400,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,132320,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,208775,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,147800,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,136994,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,101570,North America,remote,North America,Medium
2022,Director,Full-time,Machine Learning Engineer,76309,Asia,hybrid,Asia,Large
2022,Junior,Full-time,Machine Learning Engineer,35093,Europe,remote,Europe,Large
2022,Senior,Full-time,Data Engineer,183600,North America,remote,North America,Large
2022,Senior,Full-time,Data Engineer,100800,North America,remote,North America,Large
2022,Intermediate,Full-time,Data Analyst,49253,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Data Analyst,36940,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Data Analyst,42026,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Data Analyst,31520,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Data Analyst,42026,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Data Analyst,31520,Europe,remote,Europe,Medium
2022,Senior,Full-time,Data Scientist,215300,North America,onsite,North America,Large
2022,Senior,Full-time,Data Scientist,140400,North America,onsite,North America,Large
2022,Intermediate,Full-time,Data Engineer,63040,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Data Engineer,47280,Europe,remote,Europe,Medium
2022,Senior,Full-time,Data Scientist,260000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,43096,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Engineer,63040,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Data Engineer,47280,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Data Engineer,55410,Europe,remote,Europe,Medium
2021,Intermediate,Full-time,Machine Learning Engineer,51064,Europe,hybrid,Europe,Large
2022,Senior,Full-time,Data Scientist,60000,South America,remote,North America,Large
2022,Intermediate,Full-time,Data Engineer,82900,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Engineer,63900,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,160000,North America,remote,North America,Large
2022,Intermediate,Full-time,Machine Learning Engineer,112300,North America,remote,North America,Large
2022,Intermediate,Full-time,Data Scientist,241000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,159000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,80000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,58000,North America,onsite,North America,Small
2022,Senior,Full-time,Data Engineer,136000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,108800,North America,onsite,North America,Medium
2022,Director,Full-time,Data Engineer,242000,North America,remote,North America,Medium
2022,Director,Full-time,Data Engineer,200000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,61566,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Scientist,36940,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Engineer,49253,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Scientist,165220,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,120160,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,124190,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,181940,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,132320,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,220110,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,160080,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,180000,North America,onsite,North America,Large
2022,Senior,Full-time,Data Scientist,120000,North America,onsite,North America,Large
2022,Intermediate,Full-time,Data Analyst,126500,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,106260,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,116000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,155000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,120600,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,130000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Scientist,90000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Engineer,170000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,102100,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,84900,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,136620,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,99360,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,110820,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Scientist,98506,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Scientist,146000,North America,remote,North America,Medium
2022,Junior,Full-time,Data Engineer,43096,Europe,remote,Europe,Medium
2022,Director,Full-time,Data Analyst,130000,North America,remote,North America,Medium
2022,Director,Full-time,Data Analyst,110000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,170000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,161342,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,137141,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,167000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,73880,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Engineer,61566,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Scientist,211500,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,138600,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,192400,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,90700,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,130000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,61300,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,160000,North America,onsite,North America,Large
2022,Senior,Full-time,Data Engineer,113000,North America,onsite,North America,Large
2022,Senior,Full-time,Data Scientist,95550,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,167000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,115500,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,243900,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,156600,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,136600,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,128875,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,93700,North America,remote,North America,Medium
2022,Director,Full-time,Data Manager,224000,North America,remote,North America,Medium
2022,Director,Full-time,Data Manager,167875,North America,remote,North America,Medium
2022,Director,Full-time,Data Analyst,175000,North America,remote,North America,Medium
2022,Director,Full-time,Data Analyst,135000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,205300,North America,onsite,North America,Large
2022,Senior,Full-time,Data Scientist,176000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,200100,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,70500,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,54000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,205300,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Scientist,140400,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,205300,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,184700,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,175100,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,140250,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,116150,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,99050,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,85000,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Analyst,75000,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,214000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,192600,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,266400,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,213120,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,141300,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Scientist,102100,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Engineer,206699,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Engineer,99100,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Engineer,110500,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,61566,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Analyst,43096,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Data Analyst,80000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,60000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,230000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,150260,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,109280,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,160000,North America,remote,North America,Medium
2022,Junior,Full-time,Data Analyst,67000,North America,onsite,North America,Medium
2022,Junior,Full-time,Data Analyst,52000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,129000,North America,onsite,North America,Medium
2022,Senior,Full-time,Data Analyst,69000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,25000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,126500,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,106260,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,220110,North America,remote,North America,Medium
2022,Senior,Full-time,Data Engineer,160080,North America,remote,North America,Medium
2022,Senior,Full-time,Data Analyst,105000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,135000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Analyst,50000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,220000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,172386,Europe,onsite,Europe,Medium
2022,Intermediate,Full-time,Data Scientist,86193,Europe,onsite,Europe,Medium
2022,Senior,Full-time,Machine Learning Engineer,220000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,120000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,200000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,120000,Middle East,remote,Middle East,Small
2022,Senior,Full-time,Machine Learning Engineer,65000,Middle East,remote,Middle East,Small
2022,Director,Full-time,Data Engineer,216000,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,185100,North America,remote,North America,Medium
2022,Senior,Full-time,Data Scientist,104890,North America,remote,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,76814,North America,remote,North America,Medium
2020,Senior,Full-time,Machine Learning Engineer,117104,North America,hybrid,North America,Large
2022,Director,Full-time,Data Manager,192037,North America,hybrid,North America,Large
2022,Intermediate,Full-time,Machine Learning Engineer,120000,North America,remote,North America,Small
2022,Intermediate,Full-time,Data Analyst,17805,Asia,remote,Asia,Medium
2022,Intermediate,Full-time,Data Scientist,30523,Asia,remote,Asia,Large
2022,Intermediate,Full-time,Machine Learning Engineer,55685,Europe,hybrid,Europe,Large
2022,Intermediate,Part-time,Data Engineer,52533,Europe,hybrid,Europe,Large
2022,Junior,Full-time,Data Scientist,17805,Asia,remote,Asia,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,75000,South America,remote,North America,Large
2022,Intermediate,Full-time,Data Scientist,157000,North America,remote,North America,Large
2022,Intermediate,Full-time,Data Analyst,69133,North America,hybrid,North America,Large
2022,Junior,Full-time,Data Engineer,65000,North America,remote,North America,Small
2022,Senior,Full-time,Machine Learning Engineer,68293,Europe,remote,Europe,Small
2021,Intermediate,Full-time,Data Scientist,109000,North America,hybrid,North America,Large
2022,Intermediate,Full-time,Data Scientist,67597,North America,remote,North America,Medium
2022,Junior,Full-time,Machine Learning Engineer,10000,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Data Analyst,20000,Europe,remote,Europe,Small
2021,Senior,Full-time,Data Manager,102839,Europe,remote,Europe,Large
2022,Senior,Full-time,Data Manager,200000,Asia,remote,North America,Medium
2022,Junior,Full-time,Data Scientist,51081,North America,remote,North America,Large
2022,Intermediate,Full-time,Machine Learning Engineer,83864,Oceania,remote,Oceania,Large
2022,Junior,Full-time,Data Scientist,40000,Asia,remote,Asia,Large
2022,Intermediate,Full-time,Data Manager,31520,Europe,remote,Europe,Small
2022,Senior,Full-time,Machine Learning Engineer,59888,Europe,remote,Europe,Large
2020,Junior,Full-time,Data Engineer,54742,Asia,remote,Europe,Large
2022,Senior,Full-time,Research Scientist,89306,Europe,hybrid,Europe,Large
2022,Junior,Full-time,Data Scientist,83171,Oceania,hybrid,Oceania,Medium
2022,Senior,Full-time,Data Scientist,165000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Machine Learning Engineer,153000,North America,hybrid,North America,Medium
2022,Senior,Full-time,Data Scientist,100000,South America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,76814,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,33609,Europe,remote,Europe,Large
2022,Intermediate,Full-time,Data Analyst,75000,North America,remote,North America,Small
2020,Intermediate,Full-time,Data Analyst,20000,North America,onsite,North America,Small
2022,Junior,Contract,Machine Learning Engineer,30469,Africa,remote,Europe,Medium
2021,Intermediate,Full-time,Research Scientist,69999,Europe,hybrid,Europe,Large
2022,Junior,Full-time,Data Engineer,55475,Asia,remote,Europe,Medium
2022,Intermediate,Full-time,Research Scientist,61989,Europe,onsite,Europe,Large
2022,Senior,Full-time,Data Scientist,152500,North America,remote,North America,Medium
2022,Junior,Full-time,Research Scientist,120000,North America,remote,North America,Large
2022,Intermediate,Full-time,Data Scientist,135000,North America,remote,North America,Large
2021,Senior,Full-time,Data Engineer,150000,North America,onsite,North America,Large
2021,Senior,Full-time,Data Scientist,240000,North America,onsite,North America,Large
2021,Intermediate,Full-time,Data Analyst,135000,North America,remote,North America,Large
2021,Junior,Full-time,Data Scientist,80000,North America,remote,North America,Medium
2022,Intermediate,Full-time,Data Scientist,120402,Europe,onsite,Europe,Large
2022,Senior,Full-time,Data Scientist,177000,North America,remote,North America,Large
2022,Intermediate,Full-time,Data Engineer,65141,Europe,remote,Europe,Medium
2022,Intermediate,Full-time,Data Scientist,48000,Other,remote,North America,Small
2022,Junior,Full-time,Data Analyst,20000,Asia,onsite,Asia,Medium
2021,Senior,Full-time,Data Scientist,220000,North America,onsite,North America,Large
2021,Intermediate,Full-time,Machine Learning Engineer,77364,Asia,hybrid,Asia,Small
2021,Intermediate,Full-time,Machine Learning Engineer,63711,Asia,hybrid,Asia,Small
2022,Junior,Full-time,Machine Learning Engineer,150000,Oceania,remote,Oceania,Small
2021,Intermediate,Full-time,Data Analyst,90000,North America,remote,North America,Medium
2022,Intermediate,Freelance,Data Scientist,100000,North America,remote,North America,Medium
2021,Junior,Full-time,Data Scientist,100000,North America,onsite,North America,Small
2022,Junior,Part-time,Data Scientist,100000,Africa,hybrid,Africa,Medium
2022,Senior,Full-time,Research Scientist,144000,North America,hybrid,North America,Large
2022,Senior,Full-time,Data Scientist,155499,Europe,remote,Europe,Medium
2021,Senior,Full-time,Machine Learning Engineer,24000,South America,remote,South America,Medium
2021,Intermediate,Full-time,Machine Learning Engineer,38400,Asia,remote,North America,Medium
2022,Junior,Full-time,Data Analyst,100000,North America,hybrid,North America,Large
2021,Intermediate,Full-time,Data Scientist,82500,North America,remote,North America,Small
2021,Junior,Full-time,Data Scientist,49646,Europe,hybrid,Europe,Medium
2021,Senior,Full-time,Data Scientist,40570,Asia,hybrid,Asia,Large
2022,Junior,Full-time,Data Engineer,120000,North America,remote,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,84053,Europe,onsite,Europe,Medium
2021,Junior,Full-time,Machine Learning Engineer,20000,Asia,remote,Asia,Small
2022,Junior,Full-time,Machine Learning Engineer,125000,North America,onsite,North America,Medium
2021,Intermediate,Full-time,Data Scientist,9466,Asia,onsite,Asia,Small
2021,Senior,Full-time,Machine Learning Engineer,120000,North America,hybrid,North America,Small
2021,Junior,Part-time,Data Analyst,10354,Europe,hybrid,Europe,Medium
2021,Junior,Full-time,Data Scientist,110037,Europe,onsite,Europe,Large
2022,Junior,Full-time,Machine Learning Engineer,21013,Europe,remote,Europe,Large
2021,Junior,Full-time,Data Analyst,50000,North America,remote,North America,Medium
2021,Senior,Full-time,Data Engineer,200000,North America,remote,North America,Medium
2021,Intermediate,Full-time,Data Engineer,60000,Europe,hybrid,Europe,Medium
2021,Intermediate,Full-time,Data Engineer,200000,North America,remote,North America,Large
2021,Junior,Full-time,Machine Learning Engineer,100000,Asia,hybrid,Asia,Small
2021,Intermediate,Full-time,Data Engineer,100000,North America,remote,North America,Large
2021,Senior,Full-time,Machine Learning Engineer,82744,Europe,hybrid,Europe,Medium
2020,Intermediate,Full-time,Data Engineer,59303,Europe,remote,Europe,Small
2021,Intermediate,Full-time,Research Scientist,62649,Europe,hybrid,Europe,Medium
2021,Intermediate,Full-time,Data Engineer,82528,Europe,remote,Europe,Large
2021,Intermediate,Full-time,Data Engineer,170000,North America,remote,North America,Large
2021,Intermediate,Full-time,Data Engineer,150000,North America,remote,North America,Large
2021,Junior,Full-time,Data Analyst,55000,North America,hybrid,North America,Small
2021,Director,Full-time,Data Manager,250000,North America,onsite,North America,Large
2021,Junior,Full-time,Data Engineer,80000,North America,remote,North America,Large
2020,Junior,Full-time,Data Engineer,70000,North America,remote,North America,Large
2021,Director,Full-time,Data Manager,130026,Europe,hybrid,Europe,Medium
2021,Junior,Full-time,Data Scientist,63831,Europe,hybrid,Europe,Large
2020,Senior,Full-time,Data Scientist,68428,Europe,remote,North America,Large
2021,Director,Full-time,Data Manager,85000,Other,onsite,Other,Medium
2021,Director,Full-time,Data Manager,230000,Other,hybrid,Other,Large
2021,Junior,Full-time,Machine Learning Engineer,125000,North America,remote,North America,Small
2021,Senior,Full-time,Data Analyst,120000,North America,remote,North America,Medium
2020,Intermediate,Full-time,Data Analyst,46759,Europe,hybrid,Europe,Large
2020,Intermediate,Full-time,Data Engineer,74130,Europe,hybrid,Europe,Large
2021,Senior,Full-time,Data Scientist,127221,North America,hybrid,North America,Large
2021,Senior,Full-time,Data Scientist,144000,North America,remote,North America,Large
2021,Junior,Full-time,Data Scientist,13400,Europe,remote,Europe,Large
2021,Intermediate,Full-time,Data Scientist,75774,North America,remote,North America,Large
2021,Intermediate,Full-time,Data Scientist,150000,North America,remote,North America,Medium
2020,Intermediate,Full-time,Data Scientist,103000,North America,remote,North America,Large
2021,Senior,Full-time,Data Engineer,153000,North America,remote,North America,Large
2021,Intermediate,Full-time,Data Engineer,90000,North America,remote,North America,Large
2021,Junior,Full-time,Data Analyst,90000,North America,remote,North America,Small
2021,Junior,Full-time,Data Analyst,60000,North America,remote,North America,Small
2021,Intermediate,Full-time,Data Scientist,50000,Africa,remote,Africa,Large
2021,Junior,Part-time,Machine Learning Engineer,12000,Asia,remote,North America,Medium
2021,Intermediate,Part-time,Machine Learning Engineer,5409,Asia,hybrid,Asia,Medium
2021,Intermediate,Contract,Machine Learning Engineer,270000,North America,remote,North America,Large
2021,Intermediate,Full-time,Data Scientist,54238,Europe,hybrid,North America,Large
2021,Intermediate,Full-time,Machine Learning Engineer,47282,Europe,remote,Europe,Small
2021,Director,Full-time,Data Manager,153667,Europe,remote,Europe,Large
2021,Intermediate,Full-time,Data Engineer,28476,Europe,remote,Europe,Large
2021,Intermediate,Full-time,Data Analyst,110000,North America,remote,North America,Large
2021,Junior,Full-time,Research Scientist,82528,Europe,hybrid,Europe,Large
2020,Junior,Full-time,Machine Learning Engineer,250000,North America,hybrid,North America,Large
2021,Junior,Full-time,Data Analyst,59102,Europe,hybrid,Europe,Medium
2021,Senior,Full-time,Data Analyst,80000,Europe,remote,North America,Small
2020,Junior,Full-time,Data Analyst,10000,Africa,remote,Africa,Small
2020,Junior,Full-time,Machine Learning Engineer,138000,North America,remote,North America,Small
2021,Intermediate,Full-time,Data Engineer,140000,North America,remote,North America,Large
2021,Senior,Full-time,Data Analyst,79197,Europe,remote,Europe,Large
2021,Senior,Full-time,Data Analyst,170000,North America,remote,North America,Large
2021,Junior,Full-time,Data Analyst,80000,North America,remote,North America,Medium
2020,Intermediate,Full-time,Data Scientist,45760,Asia,remote,North America,Small
2021,Intermediate,Full-time,Data Analyst,100000,North America,remote,North America,Medium
2021,Senior,Full-time,Data Scientist,53192,Europe,hybrid,Europe,Large
2021,Director,Full-time,Data Manager,235000,North America,remote,North America,Large
2021,Director,Full-time,Data Analyst,150000,Asia,remote,North America,Large
2020,Director,Full-time,Data Engineer,79833,Europe,hybrid,Europe,Large
2021,Junior,Full-time,Machine Learning Engineer,225000,North America,remote,North America,Large
2021,Junior,Full-time,Data Scientist,76833,Europe,remote,Europe,Small
2020,Intermediate,Full-time,Machine Learning Engineer,50180,Europe,onsite,Europe,Medium
2021,Senior,Full-time,Data Analyst,88654,Europe,remote,Europe,Large
2021,Senior,Full-time,Data Engineer,103160,Europe,remote,Europe,Small
2021,Senior,Full-time,Data Engineer,113476,Europe,remote,Europe,Medium
